,dates,weights
68,2009-06-23,"[0.05318497 0.02034038 0.05486625 0.03790492 0.02161031 0.05030527
 0.02810252 0.02913038 0.0512995  0.04635013 0.04932289 0.03953097
 0.02644061 0.04064059 0.0220917  0.04573569 0.05107838 0.0516311
 0.02516606 0.02191829 0.04163405 0.02341609 0.03601918 0.0535632
 0.02542403 0.05329261]"
69,2009-06-24,"[0.05256303 0.0209464  0.05349977 0.03725683 0.0222072  0.05125792
 0.02821389 0.0289493  0.05190736 0.04640599 0.04910137 0.0397429
 0.02649467 0.04084722 0.02300956 0.04533581 0.05241219 0.051647
 0.02511591 0.02104763 0.04095044 0.0239692  0.03390874 0.05408288
 0.02494182 0.05418499]"
70,2009-06-25,"[0.05189179 0.02088702 0.05424295 0.03753262 0.02227796 0.05030222
 0.02822471 0.02938601 0.05005652 0.04612825 0.05082078 0.04059654
 0.02627085 0.04058259 0.02311019 0.04511581 0.05270432 0.05271945
 0.02521549 0.02162373 0.04025673 0.02365572 0.03482493 0.05304292
 0.02462921 0.0539007 ]"
71,2009-06-26,"[0.05284927 0.02110099 0.05275323 0.03819171 0.02232746 0.05082558
 0.028157   0.02920814 0.04918829 0.04730944 0.04988865 0.03957723
 0.02629978 0.04097534 0.02399777 0.04449179 0.05166754 0.05200315
 0.02556547 0.02064728 0.04086877 0.0237856  0.03603089 0.05367914
 0.02476974 0.05384075]"
72,2009-06-29,"[0.05280922 0.02063476 0.05488112 0.03774706 0.02164214 0.0503321
 0.02822555 0.02897258 0.05024999 0.04608391 0.05031443 0.03953008
 0.02613175 0.04096446 0.02249335 0.0462852  0.05095903 0.05296144
 0.02527905 0.02123133 0.04241064 0.02349133 0.03448864 0.05221426
 0.0251273  0.05453934]"
73,2009-06-30,"[0.0534424  0.02101919 0.05372845 0.03785513 0.02229372 0.05105213
 0.0273093  0.02918547 0.04988537 0.04648504 0.0498567  0.04005607
 0.02644485 0.04107792 0.02272395 0.04566603 0.05032202 0.05258891
 0.02557268 0.02023201 0.04178309 0.02394041 0.03496335 0.05350579
 0.02462375 0.05438628]"
74,2009-07-01,"[0.05275925 0.02074158 0.05432378 0.03736374 0.02130516 0.0514597
 0.02796991 0.0290831  0.05117572 0.04588368 0.04988762 0.03913372
 0.02639451 0.04086037 0.02284773 0.04576702 0.05113628 0.05231276
 0.02590567 0.02121858 0.04133176 0.02396725 0.03409681 0.05333493
 0.02487999 0.05485939]"
75,2009-07-02,"[0.0543534  0.02088923 0.05329546 0.03767966 0.02187425 0.0510758
 0.02794407 0.02920297 0.05072245 0.04637145 0.0492773  0.03978882
 0.02643101 0.04109563 0.02201177 0.045321   0.05041407 0.05250367
 0.02587376 0.020743   0.04092316 0.02401034 0.03554461 0.05360991
 0.02502622 0.05401695]"
76,2009-07-06,"[0.05308164 0.02060033 0.05303196 0.0381454  0.02163846 0.04980824
 0.02722341 0.02994906 0.04907971 0.04657788 0.05017663 0.03991164
 0.02643546 0.04138333 0.02271137 0.04519832 0.04957715 0.05349043
 0.02569543 0.02119632 0.04068184 0.02389043 0.03547388 0.05511758
 0.02510778 0.05481638]"
77,2009-07-07,"[0.05422781 0.02076689 0.05346994 0.03866803 0.02174097 0.05061907
 0.02727975 0.02912751 0.04949855 0.04594976 0.05003112 0.04137679
 0.02603353 0.04151111 0.02302645 0.04516937 0.05004631 0.05324974
 0.02537971 0.0209435  0.04087786 0.02357709 0.0353196  0.05307311
 0.02489318 0.05414316]"
78,2009-07-08,"[0.05250798 0.02086167 0.05364942 0.0425063  0.02223624 0.04911723
 0.0272825  0.02989981 0.05126967 0.04662737 0.05005685 0.03938172
 0.02607548 0.04108518 0.02213816 0.04509743 0.05076878 0.05446406
 0.02455584 0.02106468 0.04091077 0.02312544 0.03462125 0.0531392
 0.02424075 0.05331623]"
79,2009-07-09,"[0.05274021 0.02054645 0.05554654 0.03661475 0.02204399 0.05109361
 0.02829254 0.02873781 0.05062431 0.0470576  0.04974522 0.03855995
 0.02638423 0.04037462 0.02263301 0.04499602 0.0519999  0.05160525
 0.02510352 0.02201257 0.04163102 0.023649   0.03546035 0.0539689
 0.02478974 0.05378887]"
